order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,order_year,order_month,order_month_name,profit_amount,calculated_profit_margin
O112278,C16298,P220442,Toys,54.72,0.0,1,Credit Card,2024-06-16,6,West,No,54.72,6.42,15.47,19,Female,2024,6,June,48.3,88.26754385964912
O112279,C16400,P203247,Electronics,302.34,0.1,2,UPI,2024-12-06,3,Central,No,391.76,12.1,80.58125000000001,59,Male,2024,12,December,379.65999999999997,96.91137431080253
O112280,C16378,P240748,Sports,57.99,0.0,2,COD,2025-02-16,5,Central,No,115.98,6.31,28.48,29,Male,2025,2,February,109.67,94.55940679427486
O112281,C16643,P225474,Electronics,122.09,0.1,1,Credit Card,2025-07-15,4,West,No,109.88,7.06,6.13,21,Male,2025,7,July,102.82,93.57480888241719
O112282,C16432,P205586,Electronics,302.34,0.0,1,Debit Card,2024-08-01,4,South,No,391.76,9.28,41.81,29,Female,2024,8,August,382.48,97.63120277721055
O112283,C10509,P207940,Electronics,302.34,0.0,1,COD,2024-05-29,4,South,No,334.73,7.48,32.69,45,Female,2024,5,May,327.25,97.76536312849161
O112284,C15671,P218606,Beauty,119.72,0.0,2,Debit Card,2024-05-15,5,West,No,239.44,7.43,80.58125000000001,62,Female,2024,5,May,232.01,96.89692616104243
O112285,C11823,P242217,Grocery,22.98,0.0,1,Credit Card,2024-11-13,5,South,No,22.98,3.96,-2.12,21,Female,2024,11,November,19.02,82.76762402088772
O112286,C16852,P240747,Toys,37.45,0.05,1,Wallet,2025-03-19,7,South,No,35.58,6.26,7.97,68,Male,2025,3,March,29.32,82.40584598088815
O112287,C14880,P234282,Fashion,68.74,0.0,1,Credit Card,2024-11-04,6,South,No,68.74,4.78,19.28,51,Female,2024,11,November,63.959999999999994,93.04626127436718
O112288,C12941,P245506,Electronics,190.4,0.0,3,Debit Card,2024-09-30,4,Central,No,391.76,10.95,57.59,20,Female,2024,9,September,380.81,97.204921380437
O112289,C16919,P202883,Beauty,70.29,0.0,1,Wallet,2024-06-12,6,South,No,70.29,6.22,25.41,41,Male,2024,6,June,64.07000000000001,91.15094608052354
O112290,C17736,P236594,Electronics,253.69,0.0,1,Debit Card,2024-04-29,5,South,No,253.69,7.64,22.8,20,Female,2024,4,April,246.05,96.98845047104734
O112291,C16441,P230495,Toys,12.03,0.15,1,COD,2025-01-07,6,East,No,10.23,3.25,0.84,36,Male,2025,1,January,6.98,68.23069403714565
O112292,C17777,P212567,Fashion,15.62,0.0,1,Debit Card,2024-01-09,4,South,No,15.62,4.15,1.32,55,Female,2024,1,January,11.469999999999999,73.4314980793854
O112293,C14232,P204339,Fashion,22.82,0.05,3,Credit Card,2025-04-10,8,East,No,65.04,7.68,15.08,60,Female,2025,4,April,57.36000000000001,88.19188191881919
O112294,C16519,P233442,Fashion,5.11,0.1,1,Credit Card,2025-03-07,5,West,No,4.6,2.83,-1.22,35,Male,2025,3,March,1.7699999999999996,38.47826086956521
O112295,C12134,P222673,Toys,23.21,0.0,2,Credit Card,2024-12-24,3,North,No,46.42,5.99,12.58,69,Female,2024,12,December,40.43,87.09607927617405
O112296,C17586,P215426,Fashion,50.73,0.1,2,Wallet,2024-02-22,6,West,No,91.31,7.38,24.58,66,Male,2024,2,February,83.93,91.9176431935166
O112297,C11777,P216486,Fashion,30.36,0.0,1,UPI,2024-09-25,4,West,No,30.36,6.2,4.43,26,Male,2024,9,September,24.16,79.57839262187089
O112298,C11222,P210549,Beauty,86.66,0.05,1,Debit Card,2024-10-20,5,West,No,82.33,6.61,30.44,47,Female,2024,10,October,75.72,91.97133487185715
O112299,C17630,P203993,Home,165.53,0.0,1,Credit Card,2024-05-29,4,Central,No,165.53,7.38,38.97,66,Female,2024,5,May,158.15,95.54159366882136
O112300,C16580,P212219,Grocery,4.66,0.05,2,Credit Card,2024-06-16,4,South,No,8.85,3.85,-3.14,38,Female,2024,6,June,5.0,56.49717514124294
O112301,C15429,P203708,Fashion,28.4,0.0,1,Credit Card,2025-07-25,3,North,No,28.4,6.17,3.77,61,Male,2025,7,July,22.229999999999997,78.27464788732394
O112302,C13667,P228788,Electronics,285.71,0.1,4,Debit Card,2023-10-05,3,Central,No,391.76,11.59,80.58125000000001,20,Male,2023,10,October,380.17,97.0415560547274
O112303,C11777,P201495,Beauty,22.31,0.0,2,Debit Card,2024-11-07,4,North,No,44.62,4.5,15.58,40,Male,2024,11,November,40.12,89.91483639623488
O112304,C11304,P229434,Fashion,20.85,0.15,1,Credit Card,2025-04-17,5,East,No,17.72,4.4,1.8,31,Male,2025,4,April,13.319999999999999,75.16930022573362
O112305,C17490,P236160,Home,47.78,0.05,1,Debit Card,2024-02-09,5,South,No,45.39,5.71,7.0,38,Male,2024,2,February,39.68,87.42013659396342
O112306,C14859,P244466,Fashion,22.5,0.1,1,Credit Card,2024-06-17,7,South,Yes,20.25,4.42,2.67,26,Female,2024,6,June,15.83,78.17283950617283
O112307,C10701,P207537,Grocery,44.53,0.15,1,Debit Card,2025-01-07,5,North,No,37.85,4.78,-1.75,52,Male,2025,1,January,33.07,87.37120211360634
O112308,C12989,P235553,Fashion,26.91,0.0,1,Debit Card,2024-10-25,4,North,No,26.91,4.09,5.33,31,Female,2024,10,October,22.82,84.80118914901523
O112309,C10151,P222203,Toys,11.22,0.05,1,Credit Card,2023-11-05,5,West,No,10.66,3.84,0.42,48,Female,2023,11,November,6.82,63.97748592870545
O112310,C11325,P205588,Grocery,17.77,0.05,1,Credit Card,2024-02-26,5,West,No,16.88,3.41,-2.06,25,Female,2024,2,February,13.469999999999999,79.79857819905213
O112311,C11301,P228308,Grocery,3.34,0.0,1,Credit Card,2025-08-13,5,East,No,3.34,2.74,-2.47,39,Female,2025,8,August,0.5999999999999996,17.964071856287415
O112312,C13722,P237570,Beauty,28.25,0.05,1,Credit Card,2023-09-24,8,East,No,26.84,4.16,7.92,36,Female,2023,9,September,22.68,84.50074515648286
O112313,C11711,P215211,Grocery,15.44,0.3,2,COD,2025-04-20,5,Central,No,21.62,4.37,-2.64,59,Female,2025,4,April,17.25,79.7872340425532
O112314,C15127,P237659,Sports,16.56,0.15,1,Credit Card,2023-10-19,6,South,No,14.08,5.29,-1.07,49,Female,2023,10,October,8.79,62.42897727272727
O112315,C10806,P245528,Electronics,118.46,0.0,2,PayPal,2025-04-12,4,North,No,236.92,8.57,19.86,68,Female,2025,4,April,228.35,96.38274523045754
O112316,C14330,P203525,Grocery,9.27,0.2,1,Wallet,2023-12-14,4,South,No,7.42,2.75,-2.16,18,Female,2023,12,December,4.67,62.938005390835585
O112317,C12722,P219901,Home,247.57,0.0,1,Debit Card,2025-04-25,4,West,No,247.57,8.45,60.87,54,Male,2025,4,April,239.12,96.58682392858586
O112318,C14656,P204777,Electronics,302.34,0.0,1,Debit Card,2024-06-10,3,North,No,391.76,9.3,48.1,55,Female,2024,6,June,382.46,97.6260976107821
O112319,C11325,P204189,Toys,42.65,0.0,2,Credit Card,2023-12-26,6,East,No,85.3,6.55,27.57,19,Male,2023,12,December,78.75,92.32121922626027
O112320,C14133,P245791,Beauty,49.64,0.0,1,PayPal,2025-04-15,4,West,No,49.64,6.15,16.19,50,Female,2025,4,April,43.49,87.61079774375504
O112321,C11159,P223317,Grocery,10.43,0.0,1,COD,2025-03-27,3,Central,No,10.43,2.87,-2.04,60,Other,2025,3,March,7.56,72.48322147651007
O112322,C12869,P231501,Toys,21.15,0.0,1,COD,2024-01-10,5,Central,No,21.15,5.33,3.13,52,Female,2024,1,January,15.819999999999999,74.79905437352245
O112323,C14516,P218297,Fashion,129.68,0.0,1,Debit Card,2023-12-05,4,South,No,129.68,6.18,39.21,28,Male,2023,12,December,123.5,95.23442319555829
O112324,C11242,P210649,Fashion,71.43,0.0,4,UPI,2024-05-27,5,East,No,285.72,9.49,80.58125000000001,66,Male,2024,5,May,276.23,96.67856642867142
O112325,C10347,P223719,Sports,53.56,0.0,4,COD,2025-04-20,4,West,Yes,214.24,9.52,54.75,32,Male,2025,4,April,204.72,95.5563853622106
O112326,C11831,P246645,Beauty,13.57,0.05,1,UPI,2024-04-14,5,West,No,12.89,1.68,4.12,38,Female,2024,4,April,11.21,86.966640806827
O112327,C11569,P201150,Electronics,198.42,0.0,1,Credit Card,2025-07-11,5,South,No,198.42,7.87,15.94,40,Female,2025,7,July,190.54999999999998,96.03366596109262
O112328,C13935,P214301,Fashion,38.61,0.0,2,COD,2023-11-21,4,South,No,77.22,7.37,19.66,37,Female,2023,11,November,69.85,90.45584045584046
O112329,C17246,P228434,Electronics,196.31,0.1,1,PayPal,2024-12-02,4,Central,Yes,176.68,8.64,12.56,55,Female,2024,12,December,168.04000000000002,95.10980303373331
O112330,C16891,P236905,Beauty,8.09,0.0,1,PayPal,2025-06-26,7,East,No,8.09,3.55,0.09,46,Male,2025,6,June,4.54,56.118665018541414
O112331,C11918,P220520,Electronics,302.34,0.0,3,Credit Card,2024-04-12,6,West,No,391.76,9.53,80.58125000000001,54,Male,2024,4,April,382.23,97.56738819685522
O112332,C16416,P201510,Fashion,105.01,0.0,1,Debit Card,2025-01-21,5,South,No,105.01,8.78,27.97,32,Male,2025,1,January,96.23,91.63889153413962
O112333,C13232,P228546,Beauty,19.62,0.05,1,PayPal,2025-06-01,6,Central,No,18.64,4.87,3.52,67,Male,2025,6,June,13.77,73.87339055793991
O112334,C13758,P213982,Electronics,130.4,0.0,4,UPI,2023-10-12,3,Central,No,391.76,10.29,52.3,23,Male,2023,10,October,381.46999999999997,97.37339187257504
O112335,C15997,P203915,Fashion,87.45,0.05,1,UPI,2023-12-31,4,Central,No,83.08,5.54,23.54,41,Male,2023,12,December,77.53999999999999,93.33172845450167
O112336,C12355,P214734,Grocery,19.56,0.05,1,UPI,2024-12-03,5,North,No,18.58,4.61,-3.12,68,Female,2024,12,December,13.969999999999999,75.18837459634014
O112337,C11397,P222709,Sports,128.46,0.05,1,Credit Card,2023-09-27,3,Central,No,122.04,6.56,30.05,27,Male,2023,9,September,115.48,94.624713208784
O112338,C17119,P219636,Fashion,60.22,0.0,4,Debit Card,2025-09-01,4,Central,No,240.88,10.39,73.92,24,Female,2025,9,September,230.49,95.68664895383594
O112339,C12780,P232684,Toys,31.98,0.05,3,PayPal,2024-12-11,6,East,No,91.14,7.9,28.56,63,Female,2024,12,December,83.24,91.33201667763879
O112340,C17176,P210957,Fashion,92.2,0.1,2,Credit Card,2024-09-09,5,North,No,165.96,7.56,50.53,33,Female,2024,9,September,158.4,95.44468546637745
O112341,C11824,P236706,Beauty,58.98,0.0,1,Debit Card,2024-01-31,5,East,No,58.98,6.41,20.13,46,Female,2024,1,January,52.56999999999999,89.13190912173617
O112342,C12491,P233841,Home,133.96,0.0,1,Debit Card,2024-10-03,6,South,No,133.96,7.14,30.37,62,Male,2024,10,October,126.82000000000001,94.67005076142132
O112343,C17280,P234960,Sports,59.19,0.2,1,Debit Card,2025-01-01,6,South,No,47.35,5.77,8.44,69,Female,2025,1,January,41.58,87.81414994720168
O112344,C14060,P240975,Home,22.4,0.15,1,COD,2024-07-22,5,North,No,19.04,5.12,0.21,19,Male,2024,7,July,13.919999999999998,73.10924369747899
O112345,C15324,P231828,Fashion,68.01,0.0,1,Debit Card,2024-09-29,4,South,No,68.01,6.46,17.34,64,Male,2024,9,September,61.550000000000004,90.50139685340392
O112346,C10404,P240151,Beauty,6.73,0.0,1,Credit Card,2025-03-21,4,South,Yes,6.73,3.32,-0.29,33,Female,2025,3,March,3.4100000000000006,50.668647845468065
O112347,C11721,P228129,Sports,209.51,0.0,1,PayPal,2025-02-10,5,East,No,209.51,7.88,54.97,23,Female,2025,2,February,201.63,96.23884301465324
O112348,C16996,P237939,Beauty,15.76,0.0,2,UPI,2023-10-04,5,West,No,31.52,6.94,7.24,55,Female,2023,10,October,24.58,77.98223350253807
O112349,C15316,P208298,Sports,215.38,0.0,1,Debit Card,2024-09-11,6,West,No,215.38,7.89,56.72,42,Female,2024,9,September,207.49,96.33670721515462
O112350,C12825,P206480,Home,106.22,0.0,2,PayPal,2024-03-21,6,North,No,212.44,6.93,52.55,36,Other,2024,3,March,205.51,96.7379024665788
O112351,C13845,P227544,Toys,13.88,0.1,1,Credit Card,2024-04-27,7,West,Yes,12.49,3.71,1.29,56,Female,2024,4,April,8.780000000000001,70.29623698959168
O112352,C17927,P245426,Beauty,14.07,0.15,1,COD,2025-01-31,6,West,No,11.96,2.88,2.5,34,Female,2025,1,January,9.080000000000002,75.91973244147158
O112353,C14210,P202857,Fashion,8.11,0.0,1,UPI,2023-10-22,3,North,No,8.11,2.29,0.55,44,Male,2023,10,October,5.819999999999999,71.7632552404439
O112354,C13192,P204349,Grocery,1.15,0.1,1,UPI,2024-09-18,7,East,No,1.03,1.8,-1.72,33,Female,2024,9,September,-0.77,-74.75728155339806
O112355,C15772,P201428,Toys,15.98,0.0,1,PayPal,2025-08-20,3,Central,No,15.98,4.63,1.76,30,Female,2025,8,August,11.350000000000001,71.02628285356697
O112356,C10064,P239491,Grocery,31.46,0.0,2,Credit Card,2024-04-16,5,East,No,62.92,5.78,-0.75,51,Male,2024,4,April,57.14,90.81373172282264
O112357,C11299,P246778,Beauty,24.61,0.0,2,Credit Card,2024-09-04,5,South,No,49.22,6.12,16.03,48,Female,2024,9,September,43.1,87.56603006907761
O112358,C14920,P223163,Sports,205.02,0.15,1,COD,2025-03-05,5,South,No,174.27,8.75,43.53,41,Female,2025,3,March,165.52,94.97905548860963
O112359,C16382,P227677,Toys,165.45,0.0,1,COD,2023-09-26,6,West,No,165.45,8.28,57.9,53,Male,2023,9,September,157.17,94.99546690843155
O112360,C16445,P230904,Electronics,113.95,0.0,1,Debit Card,2024-03-11,6,West,Yes,113.95,7.87,5.8,36,Male,2024,3,March,106.08,93.09346204475646
O112361,C11415,P215718,Grocery,15.19,0.2,1,Debit Card,2024-12-03,7,West,No,12.15,4.64,-3.67,41,Male,2024,12,December,7.510000000000001,61.81069958847737
O112362,C13593,P214809,Fashion,31.52,0.0,1,PayPal,2023-11-05,6,East,No,31.52,3.43,7.6,21,Male,2023,11,November,28.09,89.11802030456852
O112363,C10968,P213272,Electronics,126.12,0.15,2,UPI,2024-02-17,5,North,No,214.4,6.67,19.06,39,Male,2024,2,February,207.73000000000002,96.88899253731343
O112364,C10368,P211828,Fashion,18.55,0.05,1,Debit Card,2025-03-08,5,South,No,17.62,3.0,3.17,30,Female,2025,3,March,14.620000000000001,82.9738933030647
O112365,C10232,P244431,Beauty,9.87,0.0,1,Credit Card,2023-12-30,4,North,No,9.87,2.68,1.76,43,Male,2023,12,December,7.1899999999999995,72.8470111448835
O112366,C12242,P207856,Electronics,302.34,0.0,2,Debit Card,2025-07-21,5,South,No,391.76,11.08,80.58125000000001,54,Female,2025,7,July,380.68,97.17173779865223
O112367,C15002,P211223,Electronics,192.52,0.0,1,UPI,2025-07-06,8,East,No,192.52,6.12,16.98,66,Female,2025,7,July,186.4,96.82110949511738
O112368,C13083,P239413,Beauty,10.24,0.0,1,COD,2024-04-06,5,West,No,10.24,4.4,0.21,56,Male,2024,4,April,5.84,57.03125
O112369,C10920,P235689,Home,295.88,0.05,1,Credit Card,2025-04-17,6,West,No,281.09,6.65,72.06,50,Female,2025,4,April,274.44,97.6342096837312
O112370,C10688,P208166,Toys,2.69,0.0,1,Debit Card,2025-04-13,5,Central,No,2.69,2.92,-1.84,58,Female,2025,4,April,-0.22999999999999998,-8.550185873605948
O112371,C14272,P212637,Fashion,70.41,0.15,1,Credit Card,2024-10-14,5,East,No,59.85,7.59,13.36,57,Male,2024,10,October,52.260000000000005,87.31829573934837
O112372,C16360,P246534,Fashion,163.95,0.15,1,Credit Card,2023-11-05,4,South,No,139.36,7.1,41.68,22,Male,2023,11,November,132.26000000000002,94.9052812858783
O112373,C15130,P200878,Electronics,302.34,0.15,2,COD,2024-02-11,4,North,No,391.76,11.27,64.07,54,Male,2024,2,February,380.49,97.1232387175822
O112374,C11469,P210704,Beauty,22.46,0.05,1,Credit Card,2024-04-25,3,North,No,21.34,4.88,4.72,68,Female,2024,4,April,16.46,77.13214620431116
O112375,C14725,P208502,Home,18.35,0.0,1,Credit Card,2023-09-13,5,West,No,18.35,5.0,0.14,34,Female,2023,9,September,13.350000000000001,72.75204359673025
O112376,C14259,P215266,Fashion,39.37,0.0,1,Credit Card,2025-04-25,4,South,No,39.37,6.1,7.68,25,Male,2025,4,April,33.269999999999996,84.50596901193802
O112377,C13622,P248068,Home,69.05,0.1,3,PayPal,2025-03-30,5,East,No,186.43,8.15,44.05,52,Female,2025,3,March,178.28,95.6283859893794
O112378,C12100,P234089,Toys,31.61,0.0,2,Credit Card,2025-09-07,4,North,No,63.22,5.19,20.1,59,Male,2025,9,September,58.03,91.79057260360646
O112379,C12265,P244356,Electronics,302.34,0.0,3,PayPal,2024-05-03,7,West,No,391.76,9.26,80.58125000000001,51,Female,2024,5,May,382.5,97.63630794363897
O112380,C13789,P220759,Beauty,7.49,0.1,1,Credit Card,2024-09-07,4,South,No,6.74,2.67,0.36,34,Male,2024,9,September,4.07,60.38575667655787
O112381,C17142,P215046,Fashion,41.32,0.15,1,Credit Card,2024-02-25,4,Central,No,35.12,3.39,8.9,37,Female,2024,2,February,31.729999999999997,90.34738041002278
O112382,C10823,P225270,Fashion,101.65,0.0,1,Debit Card,2025-03-16,3,North,No,101.65,5.5,30.08,20,Male,2025,3,March,96.15,94.58927693064437
O112383,C13431,P210806,Fashion,53.16,0.05,1,Debit Card,2023-11-15,3,North,No,50.5,4.28,13.39,40,Female,2023,11,November,46.22,91.52475247524751
O112384,C16528,P241230,Home,96.35,0.0,2,UPI,2025-01-05,4,West,No,192.7,8.57,45.39,56,Female,2025,1,January,184.13,95.55267254800208
O112385,C14151,P237988,Home,302.34,0.15,1,UPI,2024-12-20,5,North,No,264.05,10.34,63.59,20,Male,2024,12,December,253.71,96.08407498579814
O112386,C14213,P235892,Toys,68.79,0.05,1,Debit Card,2025-05-23,5,East,No,65.35,7.7,18.44,57,Female,2025,5,May,57.64999999999999,88.21729150726854
O112387,C17043,P229512,Grocery,4.53,0.15,1,Debit Card,2025-03-19,5,West,No,3.85,1.42,-1.11,60,Female,2025,3,March,2.43,63.116883116883116
O112388,C17420,P240954,Beauty,7.95,0.0,3,PayPal,2025-08-04,3,Central,No,23.85,4.95,5.78,63,Female,2025,8,August,18.900000000000002,79.24528301886792
O112389,C10797,P205099,Fashion,103.39,0.0,1,COD,2025-08-14,6,East,No,103.39,7.91,28.28,23,Female,2025,8,August,95.48,92.34935680433311
O112390,C10779,P230311,Toys,7.47,0.3,5,Debit Card,2024-09-23,5,West,No,26.14,5.77,4.69,31,Female,2024,9,September,20.37,77.9265493496557
O112391,C17159,P208552,Toys,39.03,0.1,1,COD,2025-07-30,4,North,No,35.13,5.01,9.04,23,Female,2025,7,July,30.120000000000005,85.73868488471392
O112392,C12850,P211627,Toys,9.05,0.0,3,UPI,2024-12-23,3,North,No,27.15,5.2,5.66,38,Male,2024,12,December,21.95,80.84714548802947
O112393,C12892,P225309,Electronics,56.3,0.05,5,Credit Card,2023-10-06,4,West,No,267.42,8.14,23.95,50,Female,2023,10,October,259.28000000000003,96.95609902026774
O112394,C17347,P245756,Sports,63.89,0.2,1,UPI,2025-02-05,4,South,No,51.11,7.13,8.2,26,Female,2025,2,February,43.98,86.04969673253765
O112395,C15534,P201350,Toys,2.81,0.15,1,Credit Card,2025-03-25,4,North,No,2.39,0.57,0.39,31,Male,2025,3,March,1.8200000000000003,76.15062761506277
O112396,C11893,P212276,Beauty,8.71,0.2,1,Debit Card,2024-01-08,5,West,No,6.97,3.97,-0.83,37,Female,2024,1,January,2.9999999999999996,43.0416068866571
O112397,C13306,P211739,Sports,74.18,0.0,1,Debit Card,2024-10-06,6,Central,No,74.18,5.81,16.44,31,Female,2024,10,October,68.37,92.16770018873012
O112398,C12902,P221302,Toys,2.77,0.15,1,Credit Card,2025-05-29,5,North,No,2.35,1.2,-0.26,68,Female,2025,5,May,1.1500000000000001,48.93617021276596
O112399,C14803,P238498,Home,14.45,0.15,1,PayPal,2024-07-05,5,South,No,12.28,3.66,-0.22,61,Female,2024,7,July,8.62,70.19543973941367
O112400,C17987,P212384,Toys,5.32,0.0,2,Debit Card,2024-05-09,4,South,No,10.64,3.45,0.81,34,Male,2024,5,May,7.19,67.57518796992481
O112401,C15199,P233094,Toys,14.22,0.05,1,UPI,2024-02-20,4,North,No,13.51,5.26,0.14,57,Female,2024,2,February,8.25,61.065877128053295
O112402,C13718,P202120,Grocery,49.06,0.05,1,Debit Card,2025-04-25,4,Central,No,46.61,4.89,-1.16,26,Male,2025,4,April,41.72,89.5086891225059
O112403,C10021,P200993,Grocery,2.29,0.05,1,Debit Card,2024-12-31,4,South,No,2.18,1.27,-1.1,29,Male,2024,12,December,0.9100000000000001,41.743119266055054
O112404,C11500,P221759,Beauty,26.83,0.05,1,Debit Card,2024-05-12,6,West,No,25.49,3.68,7.79,63,Female,2024,5,May,21.81,85.56296586896822
O112405,C10842,P218150,Electronics,273.38,0.0,1,Debit Card,2024-04-28,9,East,No,273.38,8.86,23.95,52,Male,2024,4,April,264.52,96.75908991147853
O112406,C17607,P245388,Electronics,70.16,0.0,1,COD,2024-08-31,4,South,No,70.16,5.88,2.54,20,Other,2024,8,August,64.28,91.61915621436717
O112407,C11760,P225756,Grocery,1.46,0.0,1,Debit Card,2024-11-15,4,North,No,1.46,2.62,-2.5,30,Male,2024,11,November,-1.1600000000000001,-79.45205479452055
O112408,C13641,P248546,Fashion,17.33,0.15,1,PayPal,2025-03-12,8,East,No,14.73,4.06,1.1,61,Male,2025,3,March,10.670000000000002,72.43720298710117
O112409,C15212,P235549,Home,161.99,0.0,1,Wallet,2024-11-29,4,North,No,161.99,6.79,38.57,62,Female,2024,11,November,155.20000000000002,95.80838323353294
O112410,C10191,P239787,Home,302.34,0.0,1,PayPal,2025-06-18,5,Central,No,391.76,8.7,80.58125000000001,53,Male,2025,6,June,383.06,97.77925260363489
O112411,C15114,P235673,Fashion,44.93,0.0,1,Credit Card,2025-03-19,5,North,No,44.93,5.42,10.31,69,Male,2025,3,March,39.51,87.93679056309814
O112412,C15222,P208290,Beauty,4.15,0.15,1,COD,2025-03-21,4,West,No,3.53,2.59,-1.0,31,Female,2025,3,March,0.94,26.628895184135974
O112413,C10395,P248028,Toys,7.87,0.0,1,COD,2025-06-16,3,North,No,7.87,3.9,-0.75,49,Male,2025,6,June,3.97,50.444726810673444
O112414,C17174,P216627,Fashion,145.27,0.0,1,Credit Card,2025-02-26,5,East,No,145.27,6.06,44.78,24,Male,2025,2,February,139.21,95.82845735526949
O112415,C16783,P207938,Sports,11.24,0.1,5,Debit Card,2024-09-18,4,North,No,50.58,4.62,10.55,63,Female,2024,9,September,45.96,90.86595492289443
O112416,C15114,P238262,Sports,100.66,0.0,2,Credit Card,2023-09-29,5,North,No,201.32,7.94,52.46,51,Male,2023,9,September,193.38,96.05603020067555
O112417,C14662,P202709,Beauty,7.83,0.1,1,Wallet,2024-08-31,8,East,No,7.05,3.07,0.1,62,Female,2024,8,August,3.98,56.45390070921986
O112418,C14326,P227629,Fashion,8.37,0.0,1,Credit Card,2023-12-15,5,South,No,8.37,3.31,-0.38,22,Male,2023,12,December,5.059999999999999,60.45400238948625
O112419,C10873,P245422,Toys,7.77,0.0,1,Debit Card,2024-12-25,3,North,No,7.77,4.93,-1.82,38,Female,2024,12,December,2.84,36.55083655083655
O112420,C12621,P249137,Home,302.34,0.0,3,Credit Card,2024-02-03,8,East,No,391.76,8.47,80.58125000000001,37,Male,2024,2,February,383.28999999999996,97.83796201756176
O112421,C14335,P244186,Home,198.87,0.0,4,Credit Card,2023-11-02,5,East,No,391.76,10.5,80.58125000000001,45,Female,2023,11,November,381.26,97.31978762507659
O112422,C10089,P224085,Sports,28.47,0.0,5,PayPal,2023-10-05,3,North,Yes,142.35,7.57,35.14,29,Male,2023,10,October,134.78,94.68212153143661
O112423,C12279,P246537,Grocery,1.89,0.1,1,Debit Card,2025-07-14,4,Central,No,1.7,1.22,-1.08,38,Female,2025,7,July,0.48,28.235294117647058
O112424,C10456,P240563,Home,99.47,0.0,1,UPI,2024-09-18,3,North,No,99.47,8.12,19.73,35,Other,2024,9,September,91.35,91.83673469387755
